No,Page URL,Catagory Tree,Brand Name,Product Name,Description,Listed Price,Discounted Price,Off,Save,Offer,SKU,Manufacturer Number
39,https://www.jarir.com/sa-en/logitech-g-g502-x-mouse-594136.html,Mouse & Accessories>Logitech G502 X Gaming Mouse,Logitech,Logitech G502 X Gaming Mouse,Optical HERO 100-25600 dpi| Wired| Black,359,249,30%,110,,594136,910006147
40,https://www.jarir.com/sa-en/logitech-g-g502-x-mouse-594135.html,Mouse & Accessories>Logitech G502 X Gaming Mouse,Logitech,Logitech G502 X Gaming Mouse,Optical HERO 100-25600 dpi| Wired| Black,359,249,30%,110,,594135,910006139
41,https://www.jarir.com/sa-en/logitech-g705-mouse-591923.html,Mouse & Accessories>Logitech G705 LIGHTSPEED Gaming Mouse,Logitech,Logitech G705 LIGHTSPEED Gaming Mouse,Optical 100-8200 dpi| Wireless (2.4 GHz RF)| White,399,289,27%,110,,591923,910006368
42,https://www.jarir.com/sa-en/logitech-g305-mouse-510392.html,Mouse & Accessories>Logitech G305 LIGHTSPEED Gaming Mouse,Logitech,Logitech G305 LIGHTSPEED Gaming Mouse,Optical 240-4000 dpi| Wireless (2.4 GHz RF)| Black,249,199,20%,50,,510392,910005283
43,https://www.jarir.com/sa-en/techpick-m901-mouse-567653.html,Mouse & Accessories>Techpick M901 Honeycomb RGB Gaming Mouse,Techpick,Techpick M901 Honeycomb RGB Gaming Mouse,Optical PixArt up to DPI 12000| Wired| Black,99,69,30%,30,,567653,M901
44,https://www.jarir.com/sa-en/hyperx-mouse-573434.html,Mouse & Accessories>HyperX Pulsefire Haste RGB (HoneyComb) Gaming Mouse,HyperX,HyperX Pulsefire Haste RGB (HoneyComb) Gaming Mouse,Optical Pixart 3335 16000 dpi| Wired| Black,259,169,34%,90,,573434,4P5P9AA
45,https://www.jarir.com/sa-en/hyperx-mouse-650992.html,Mouse & Accessories>HyperX Pulsfire Fuse Wireless Gaming Mouse,HyperX,HyperX Pulsfire Fuse Wireless Gaming Mouse,Bluetooth/Wireless (2.4 GHz RF)| Optical| up to 12000 dpi| Black,219,169,22%,50,,650992,A1KY6AA
46,https://www.jarir.com/sa-en/steelseries-rival-3-mouse-542842.html,Mouse & Accessories>SteelSeries Rival 3 Gaming Mouse,SteelSeries,SteelSeries Rival 3 Gaming Mouse,Wired| Optical| TrueMove Core 8500 cpi| Matte Black,199,99,50%,100,,542842,62513
47,https://www.jarir.com/sa-en/marvo-g961-mouse-538173.html,Mouse & Accessories>MARVO Scorpion G961 Honey Comb Gaming Mouse,MARVO,MARVO Scorpion G961 Honey Comb Gaming Mouse,Optical Pixart 3389 16000 dpi| Wired| Black,99,89,10%,10,,538173,G961
48,https://www.jarir.com/sa-en/razer-basilisk-mouse-577048.html,Mouse & Accessories>Razer Basilisk V3 Chroma RGB Lighting Zones Gaming Mouse,Razer,Razer Basilisk V3 Chroma RGB Lighting Zones Gaming Mouse,Optical 26000 dpi| Wired| Black,319,239,25%,80,,577048,104000100R3M1
49,https://www.jarir.com/sa-en/hyperx-pulsefire-mouse-581210.html,Mouse & Accessories>HyperX Pulsefire Haste RGB Gaming Mouse,HyperX,HyperX Pulsefire Haste RGB Gaming Mouse,Wireless (2.4 GHz RF)| Optical| Pixart PAW 3335 16000 dpi| Black,429,269,37%,160,,581210,4P5D7AA
50,https://www.jarir.com/sa-en/steelseries-aerox-3-ghost-mouse-624197.html,Mouse & Accessories>SteelSeries Aerox 3 Ghost Gaming Mouse,SteelSeries,SteelSeries Aerox 3 Ghost Gaming Mouse,Bluetooth/Wireless (2.4 GHz RF)| Optical| TrueMove Air 18000 cpi| White,515,349,32%,166,,624197,62610
51,https://www.jarir.com/sa-en/steelseries-aerox-3-mouse-625386.html,Mouse & Accessories>SteelSeries Aerox 3 Gaming Mouse,SteelSeries,SteelSeries Aerox 3 Gaming Mouse,Wireless| Optical| TrueMove Air 18|000 cpi| Snow,515,349,32%,166,,625386,62608
52,https://www.jarir.com/sa-en/steelseries-aerox-5-mouse-625387.html,Mouse & Accessories>SteelSeries Aerox 5 Gaming Mouse,SteelSeries,SteelSeries Aerox 5 Gaming Mouse,Wired| Laser Technology| TrueMove Air 18|000 cpi| Black,399,299,25%,100,,625387,62401
53,https://www.jarir.com/sa-en/razer-viper-v3-hyper-speed-mouse-626252.html,Mouse & Accessories>Razer Viper V3 HyperSpeed Mechanical Mouse Switches Gen-2 Gaming Mouse,Razer,Razer Viper V3 HyperSpeed Mechanical Mouse Switches Gen-2 Gaming Mouse,Wireless| Optical| Focus+ 30000 dpi| Black,349,269,22%,80,,626252,104910100R3M1
54,https://www.jarir.com/sa-en/marvo-scorpion-m727-mouse-628860.html,Mouse & Accessories>MARVO Scorpion M727 RGB Gaming Mouse,MARVO,MARVO Scorpion M727 RGB Gaming Mouse,Wired| Optical| 1200-12400 dpi| White,119,89,25%,30,,628860,M727
55,https://www.jarir.com/sa-en/razer-basilisk-x-v3-mouse-617670.html,Mouse & Accessories>Razer Basilisk V3 X HyperSpeed Gaming Mouse,Razer,Razer Basilisk V3 X HyperSpeed Gaming Mouse,Wireless| Optical| 5G Advanced 18K Optical Sensor| Black,349,269,22%,80,,617670,104870100R3G1
56,https://www.jarir.com/sa-en/steelseries-aerox-3-mouse-601761.html,Mouse & Accessories>SteelSeries Aerox 3 Gaming Mouse,SteelSeries,SteelSeries Aerox 3 Gaming Mouse,Wired| Optical| TrueMove Core 8500 cpi| Onyx Black,219,149,31%,70,,601761,62611
57,https://www.jarir.com/sa-en/steelseries-aerox-3-mouse-601762.html,Mouse & Accessories>SteelSeries Aerox 3 Gaming Mouse,SteelSeries,SteelSeries Aerox 3 Gaming Mouse,Wired| Optical| TrueMove Core 8500 cpi| Snow White,199,139,30%,60,,601762,62603
58,https://www.jarir.com/sa-en/hyperx-pulsefire-mouse-632002.html,Mouse & Accessories>HyperX Pulsefire Haste 2 Mini Gaming Mouse,HyperX,HyperX Pulsefire Haste 2 Mini Gaming Mouse,Bluetooth/Wireless (2.4 GHz RF)| Optical| HyperX 26K Sensor| Black,375,279,25%,96,,632002,7D388AA
59,https://www.jarir.com/sa-en/marvo-g950bk-niro-mouse-635451.html,Mouse & Accessories>MARVO G950 Lightweight Gaming Mouse,MARVO,MARVO G950 Lightweight Gaming Mouse,Wired| Optical| DPI-1200 to 12000| Black,99,69,30%,30,,635451,G950BK
60,https://www.jarir.com/sa-en/gamertek-gm16-ultralight-mouse-632940.html,Mouse & Accessories>GamerTek GM16 Ultralight Gaming Mouse,GamerTek,GamerTek GM16 Ultralight Gaming Mouse,Wired| Optical| Pixart 3389 16000 dpi| Black,179,149,16%,30,,632940,968833
61,https://www.jarir.com/sa-en/hyperx-pulsefire-mouse-637494.html,Mouse & Accessories>HyperX Pulsefire Haste 2 Core Gaming Mouse,HyperX,HyperX Pulsefire Haste 2 Core Gaming Mouse,Wireless (2.4 GHz RF)| Optical| up to 12000 dpi| Black,229,169,26%,60,,637494,8R2E6AA
62,https://www.jarir.com/sa-en/hyperx-pulsefire-mouse-637495.html,Mouse & Accessories>HyperX Pulsefire Haste 2 Core Gaming Mouse,HyperX,HyperX Pulsefire Haste 2 Core Gaming Mouse,Wireless (2.4 GHz RF)| Optical| up to 12000 dpi| White,229,169,26%,60,,637495,8R2E7AA
63,https://www.jarir.com/sa-en/hyperx-hxmc004b-mouse-576791.html,Mouse & Accessories>HyperX Pulsefire Core Gaming Mouse,HyperX,HyperX Pulsefire Core Gaming Mouse,Wired| Optical| Pixart PAW 3327 800-3200 dpi (6200 dpi Max)| Black,139,99,28%,40,,576791,4P4F8AA
64,https://www.jarir.com/sa-en/steelseries-aerox-3-2022-onyx-mouse-581753.html,Mouse & Accessories>SteelSeries Aerox 3 Wireless 2022 Edition (Onyx) Gaming Mouse,SteelSeries,SteelSeries Aerox 3 Wireless 2022 Edition (Onyx) Gaming Mouse,Laser Technology TrueMove Air 18|000 cpi| Bluetooth/Wireless (2.4 GHz RF)| Black,499,349,30%,150,,581753,62612
65,https://www.jarir.com/sa-en/steelseries-aerox-5-mouse-581755.html,Mouse & Accessories>SteelSeries Aerox 5 Wireless Gaming Mouse,SteelSeries,SteelSeries Aerox 5 Wireless Gaming Mouse,Laser Technology TrueMove Air 18|000 cpi| Wireless| Black,479,399,16%,80,,581755,62406
66,https://www.jarir.com/sa-en/steelseries-aerox-9-mouse-581754.html,Mouse & Accessories>SteelSeries Aerox 9 Wireless Gaming Mouse,SteelSeries,SteelSeries Aerox 9 Wireless Gaming Mouse,Laser Technology Wireless| Black,449,349,22%,100,,581754,62618
67,https://www.jarir.com/sa-en/logitech-g915-keyboard-mouse-combo-565653.html,Keyboards & Accessories>Logitech G915 TKL LIGHTSPEED RGB Mechanical Gaming Keyboard,Logitech,Logitech G915 TKL LIGHTSPEED RGB Mechanical Gaming Keyboard,Bluetooth/Wireless (2.4 GHz RF)| for Devices with Windows/macOS| White,999,775,22%,224,,565653,920009664
